"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1059","038","(3.00)","3000.1601.434410003","campsite rentals","01/10/2022","","347018152",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1059","038","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","01/10/2022","","347018152",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1059","038","36.00","3000.1601.434410003","campsite rentals","01/13/2022","","347303688",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8311","DUMP FEE-CAMPER","20.00","3000.1601.000434190","Other sales & service","01/13/2022","","347303688",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.04","2000.1601.000211940","sales tax payable","01/13/2022","","347303688",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.56","3000.1601.434150004","PFR Revenues-Other","01/13/2022","","347303688",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8424","FUEL-GASOLINE","261.52","3000.1601.434140003","PFR Revenues-Fuel","01/13/2022","","347303688",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1059","038","0.00","3000.1601.434410003","campsite rentals","01/10/2022","347049723","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.04","2000.1601.000211940","sales tax payable","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.56","3000.1601.434150004","PFR Revenues-Other","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8424","FUEL-GASOLINE","223.63","3000.1601.434140003","PFR Revenues-Fuel","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","10300","FOOD- MILKY WAY CANDY BAR","0.07","2000.1601.000211940","sales tax payable","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","10300","FOOD- MILKY WAY CANDY BAR","0.98","3000.1601.434150004","PFR Revenues-Other","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","80453","008","588.00","3000.1601.434410001","Dock rental fees","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","80554","009","588.00","3000.1601.434410001","Dock rental fees","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","80555","010","588.00","3000.1601.434410001","Dock rental fees","01/12/2022","347289040","",""
"01/12/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","164256","SODA","0.13","2000.1601.000211940","sales tax payable","01/12/2022","347289040","",""
