"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1142","064","23.00","3000.1601.434410003","campsite rentals","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1142","064","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1162","077","69.00","3000.1601.434410003","campsite rentals","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1162","077","9.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8190","CABE FLYTRAP DECAL","0.23","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8190","CABE FLYTRAP DECAL","3.27","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8191","CABE FLYTRAP MAGNET","0.21","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8191","CABE FLYTRAP MAGNET","3.04","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","0.92","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","13.08","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","0.40","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","5.60","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","0.13","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","1.87","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8390","FOOD-ICE CREAM, CCOKIES AND CREAM BAR, BLUE BUNNY","0.13","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8390","FOOD-ICE CREAM, CCOKIES AND CREAM BAR, BLUE BUNNY","1.87","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8514","LAUNDRY FEES","19.00","3000.1601.000434190","Other sales & service","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8638","Emergency Rain Poncho","0.13","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8638","Emergency Rain Poncho","1.87","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8686","SMALL LIGHTER (CIGARETTE)","0.11","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8686","SMALL LIGHTER (CIGARETTE)","1.64","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","9802","INVINCIBLE BASIC SAFETY WHISTLE","0.23","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","9802","INVINCIBLE BASIC SAFETY WHISTLE","3.27","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","14650","TWIX ICE CREAM BAR","0.13","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","14650","TWIX ICE CREAM BAR","1.87","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","72502","ASST STUFFED ANIMAL (NOT SNAKE OR RANGER)","0.46","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","72502","ASST STUFFED ANIMAL (NOT SNAKE OR RANGER)","6.54","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","77902","VC Postcards","0.33","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","77902","VC Postcards","4.65","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","85212","VC The Battles for Fort Fisher, Young Readers Series","0.72","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","85212","VC The Battles for Fort Fisher, Young Readers Series","10.28","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121452","FOOD- ASSORTED KIND OF COOKIES","0.03","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121452","FOOD- ASSORTED KIND OF COOKIES","0.47","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121453","FOOD- ASSORTED KIND OF CHIPS","0.04","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121453","FOOD- ASSORTED KIND OF CHIPS","0.56","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","157463","Fire Starter Block","0.14","2000.1601.000211940","sales tax payable","03/09/2022","","351085843",""
"03/07/2022","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","157463","Fire Starter Block","1.86","3000.1601.434150004","PFR Revenues-Other","03/09/2022","","351085843",""
