"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"11/27/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","NORTH CAROLINA GIFT CARD","","","(250.00)","2000.1601.000300000","Default Overpayment Deposit","","","",""
"11/27/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","NORTH CAROLINA GIFT CARD","7050","NORTH CAROLINA GIFT CARD","250.00","2000.1601.000218110","Gift Card","","","","Purchase Gift Card"
"11/27/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","PER CHQ","","","250.00","2000.1601.000300000","Default Overpayment Deposit","","","",""
"11/27/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","PER CHQ","7050","NORTH CAROLINA GIFT CARD","0.00","3000.1601.000218110","Gift Card - Revenue","","","",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","NORTH CAROLINA GIFT CARD","1042","021","0.00","3000.1601.434410003","campsite rentals","","","",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","NORTH CAROLINA GIFT CARD","1042","021","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","","","",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","","","1.98","3000.1601.000200000","Default Overage/Shortage","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1162","077","19.00","3000.1601.434410003","campsite rentals","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1162","077","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1166","081","38.00","3000.1601.434410003","campsite rentals","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1166","081","6.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8136","BEVERAGES-COFFEE CUP - 8OZ.","0.07","2000.1601.000211940","sales tax payable","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8136","BEVERAGES-COFFEE CUP - 8OZ.","0.94","3000.1601.434150004","PFR Revenues-Other","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8190","CABE FLYTRAP DECAL","0.13","2000.1601.000211940","sales tax payable","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8190","CABE FLYTRAP DECAL","1.87","3000.1601.434150004","PFR Revenues-Other","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8300","DOCKAGE FEES-BOAT LAUNCH","7.00","3000.1601.434410001","Dock rental fees","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","5.50","2000.1601.000211940","sales tax payable","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","78.48","3000.1601.434150004","PFR Revenues-Other","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","0.39","2000.1601.000211940","sales tax payable","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","5.61","3000.1601.434150004","PFR Revenues-Other","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","0.20","2000.1601.000211940","sales tax payable","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","2.80","3000.1601.434150004","PFR Revenues-Other","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8390","FOOD-ICE CREAM, CCOKIES AND CREAM BAR, BLUE BUNNY","0.11","2000.1601.000211940","sales tax payable","11/29/2019","","283188268",""
"11/27/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8390","FOOD-ICE CREAM, CCOKIES AND CREAM BAR, BLUE BUNNY","1.64","3000.1601.434150004","PFR Revenues-Other","11/29/2019","","283188268",""
