"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1048","027","0.00","3000.1601.434410003","campsite rentals","01/27/2020","","285031343",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1048","027","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","01/27/2020","","285031343",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8300","DOCKAGE FEES-BOAT LAUNCH","7.00","3000.1601.434410001","Dock rental fees","01/31/2020","","285178293",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","13350","FOOD- ICE CREAM- ORANGE DREAM BAR","0.14","2000.1601.000211940","sales tax payable","01/31/2020","","285178293",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","13350","FOOD- ICE CREAM- ORANGE DREAM BAR","1.86","3000.1601.434150004","PFR Revenues-Other","01/31/2020","","285178293",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","14550","blue bunny fudge bar","0.07","2000.1601.000211940","sales tax payable","01/31/2020","","285178293",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","14550","blue bunny fudge bar","0.93","3000.1601.434150004","PFR Revenues-Other","01/31/2020","","285178293",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121453","FOOD- ASSORTED KIND OF CHIPS","0.08","2000.1601.000211940","sales tax payable","01/31/2020","","285178293",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121453","FOOD- ASSORTED KIND OF CHIPS","1.14","3000.1601.434150004","PFR Revenues-Other","01/31/2020","","285178293",""
"01/28/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81553","010","0.00","3000.1601.434410003","campsite rentals","11/04/2019","282476277","",""
