"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","","","0.60","3000.1601.000200000","Default Overage/Shortage","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1045","024","15.00","3000.1601.434410003","campsite rentals","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1045","024","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8136","BEVERAGES-COFFEE CUP - 8OZ.","0.06","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8136","BEVERAGES-COFFEE CUP - 8OZ.","0.94","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8300","DOCKAGE FEES-BOAT LAUNCH","12.00","3000.1601.434410001","Dock rental fees","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.04","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.56","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","0.52","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","7.48","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8406","FOOD-PEANUTS, 1.75 OZ, PLANTERS","0.05","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8406","FOOD-PEANUTS, 1.75 OZ, PLANTERS","0.71","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8416","FOOD-SNICKERS CANDY BAR","0.07","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8416","FOOD-SNICKERS CANDY BAR","0.98","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8419","FOOD-VIENNA SAUSAGE (ARMOUR)","0.10","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8419","FOOD-VIENNA SAUSAGE (ARMOUR)","1.40","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8693","SPF 50 - OCEAN POTION SUNSCREEN","0.21","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8693","SPF 50 - OCEAN POTION SUNSCREEN","3.04","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","9700","SNICKERS ICE CREAM BAR","0.22","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","9700","SNICKERS ICE CREAM BAR","3.08","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","35452","OCEAN POTION, SPF 50, 6OZ SPRAY","0.62","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","35452","OCEAN POTION, SPF 50, 6OZ SPRAY","8.88","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","81752","Longleaf Cabin - 39","55.00","3000.1601.434410004","Cabin rentals","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","81752","Longleaf Cabin - 39","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","81802","Flytrap Cabin - 41","55.00","3000.1601.434410004","Cabin rentals","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","81802","Flytrap Cabin - 41","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99009","BEVERAGES - CHERRY COKE","0.10","2000.1601.000211940","sales tax payable","10/31/2018","","256981811",""
"10/29/2018","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99009","BEVERAGES - CHERRY COKE","1.40","3000.1601.434150004","PFR Revenues-Other","10/31/2018","","256981811",""
