"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"12/18/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","CERT CHQ","","","100.00","2000.1601.000300000","Default Overpayment Deposit","","","",""
"12/18/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","CERT CHQ","7050","NORTH CAROLINA GIFT CARD","0.00","3000.1601.000218110","Gift Card - Revenue","","","",""
"12/18/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","NORTH CAROLINA GIFT CARD","","","(250.00)","2000.1601.000300000","Default Overpayment Deposit","","","",""
"12/18/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","NORTH CAROLINA GIFT CARD","7050","NORTH CAROLINA GIFT CARD","250.00","2000.1601.000218110","Gift Card","","","","Purchase Gift Card"
"12/18/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","PER CHQ","","","150.00","2000.1601.000300000","Default Overpayment Deposit","","","",""
"12/18/2019","550001","NC Division of Parks and Recreation","0","NC Parks Administration","PER CHQ","7050","NORTH CAROLINA GIFT CARD","0.00","3000.1601.000218110","Gift Card - Revenue","","","",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1059","038","0.00","3000.1601.434410003","campsite rentals","12/17/2019","","283563701",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1045","024","0.00","3000.1601.434410003","campsite rentals","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1045","024","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1059","038","42.00","3000.1601.434410003","campsite rentals","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1059","038","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","0.10","2000.1601.000211940","sales tax payable","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","1.40","3000.1601.434150004","PFR Revenues-Other","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8401","FOOD-M & M PEANUT CANDY","0.14","2000.1601.000211940","sales tax payable","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8401","FOOD-M & M PEANUT CANDY","1.96","3000.1601.434150004","PFR Revenues-Other","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8406","FOOD-PEANUTS, 1.75 OZ, PLANTERS","0.20","2000.1601.000211940","sales tax payable","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8406","FOOD-PEANUTS, 1.75 OZ, PLANTERS","2.84","3000.1601.434150004","PFR Revenues-Other","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","9700","SNICKERS ICE CREAM BAR","0.11","2000.1601.000211940","sales tax payable","12/20/2019","","283614365",""
"12/18/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","9700","SNICKERS ICE CREAM BAR","1.54","3000.1601.434150004","PFR Revenues-Other","12/20/2019","","283614365",""
