"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"12/20/2021","550001","NC Division of Parks and Recreation","0","NC Parks Administration","NORTH CAROLINA GIFT CARD","","","(250.00)","2000.1601.000300000","Default Overpayment Deposit","","","",""
"12/20/2021","550001","NC Division of Parks and Recreation","0","NC Parks Administration","NORTH CAROLINA GIFT CARD","7050","NORTH CAROLINA GIFT CARD","250.00","2000.1601.000218110","Gift Card","","","","Purchase Gift Card"
"12/20/2021","550001","NC Division of Parks and Recreation","0","NC Parks Administration","PER CHQ","","","250.00","2000.1601.000300000","Default Overpayment Deposit","","","",""
"12/20/2021","550001","NC Division of Parks and Recreation","0","NC Parks Administration","PER CHQ","7050","NORTH CAROLINA GIFT CARD","0.00","3000.1601.000218110","Gift Card - Revenue","","","",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1037","016","(44.00)","2000.1601.000218110","Gift Card","12/13/2021","","345246699",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1037","016","44.00","3000.1601.434410003","campsite rentals","12/13/2021","","345246699",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1057","036","44.00","2000.1601.000218110","Gift Card","12/13/2021","","345246699",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1057","036","(44.00)","3000.1601.434410003","campsite rentals","12/13/2021","","345246699",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1057","036","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","12/13/2021","","345246699",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1037","016","24.00","3000.1601.434410003","campsite rentals","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1057","036","0.00","3000.1601.434410003","campsite rentals","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","0.92","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","13.08","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.04","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8375","FOOD-CHEESE & PEANUT BUTTER CRACKERS, KEEBLER","0.56","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","0.20","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","2.80","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8382","FOOD-ICE CREAM - CHIPS GALORE COOKIE SANDWICH","0.26","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8382","FOOD-ICE CREAM - CHIPS GALORE COOKIE SANDWICH","3.74","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","78002","VC Name Drop Magnet","0.59","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","78002","VC Name Drop Magnet","8.40","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","85406","VC Flytrap Decal","0.23","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","85406","VC Flytrap Decal","3.27","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","90402","VC Painted Bunting Pin","0.28","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","90402","VC Painted Bunting Pin","3.97","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","95652","VC Sugarloaf Patch","0.23","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","95652","VC Sugarloaf Patch","3.27","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99011","BEVERAGES - COCA COLA","0.10","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99011","BEVERAGES - COCA COLA","1.40","3000.1601.434150004","PFR Revenues-Other","12/21/2021","","345474480",""
"12/20/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99852","BEVERAGES - GOLD PEAK ICED TEA","0.15","2000.1601.000211940","sales tax payable","12/21/2021","","345474480",""
