"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1139","061","23.00","3000.1601.434410003","campsite rentals","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1139","061","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8190","CABE FLYTRAP DECAL","0.23","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8190","CABE FLYTRAP DECAL","3.27","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","1.84","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8324","FIREWOOD","26.16","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","0.40","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","5.60","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8412","FOOD-SKITTLES CANDY","0.14","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8412","FOOD-SKITTLES CANDY","1.96","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8424","FUEL-GASOLINE","100.10","3000.1601.434140003","PFR Revenues-Fuel","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","34902","CABE FULL FLYTRAP PATCHES","0.29","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","34902","CABE FULL FLYTRAP PATCHES","4.16","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","74802","S/S POLARIZED SUNGLASSES WITH GREY LENSES","1.23","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","74802","S/S POLARIZED SUNGLASSES WITH GREY LENSES","17.57","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","85452","VC Stuffed Animals","0.92","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","85452","VC Stuffed Animals","13.08","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99007","BEVERAGES - DIET SUNDROP","0.10","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99007","BEVERAGES - DIET SUNDROP","1.40","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99008","BEVERAGES - SUNDROP","0.30","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99008","BEVERAGES - SUNDROP","4.20","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99011","BEVERAGES - COCA COLA","0.10","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99011","BEVERAGES - COCA COLA","1.40","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99757","BEVERAGES - DASANI WATER","0.07","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","99757","BEVERAGES - DASANI WATER","1.03","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121453","FOOD- ASSORTED KIND OF CHIPS","0.08","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","121453","FOOD- ASSORTED KIND OF CHIPS","1.12","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","130858","CABE NEON BLACK 2 X 3 SMALL MAGNETS","0.25","2000.1601.000211940","sales tax payable","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","130858","CABE NEON BLACK 2 X 3 SMALL MAGNETS","3.51","3000.1601.434150004","PFR Revenues-Other","11/22/2021","","344576477",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81752","Longleaf Cabin - 39","165.00","3000.1601.434410004","Cabin rentals","09/03/2021","338435665","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81754","Centennial Cabin - 42","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","09/03/2021","338435665","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","157155","Coquina Cabin - 43","(165.00)","3000.1601.434410004","Cabin rentals","09/03/2021","338435665","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1145","067","(23.00)","3000.1601.434410003","campsite rentals","11/01/2021","343577713","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1145","067","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","11/01/2021","343577713","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1154","069","23.00","3000.1601.434410003","campsite rentals","11/01/2021","343577713","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1142","064","(3.00)","3000.1601.434410003","campsite rentals","11/08/2021","343968530","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1142","064","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","11/08/2021","343968530","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1125","047","0.00","3000.1601.434410003","campsite rentals","11/20/2021","344529278","",""
"11/21/2021","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1125","047","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","11/20/2021","344529278","",""
