"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1057","036","69.00","3000.1601.434410003","campsite rentals","01/18/2020","284683059","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1122","044","(69.00)","3000.1601.434410003","campsite rentals","01/18/2020","284683059","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1122","044","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","01/18/2020","284683059","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1121","043","(92.00)","3000.1601.434410003","campsite rentals","02/06/2020","285448807","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1121","043","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/06/2020","285448807","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1123","045","92.00","3000.1601.434410003","campsite rentals","02/06/2020","285448807","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1038","017","46.00","3000.1601.434410003","campsite rentals","02/15/2020","285811632","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1121","043","(46.00)","3000.1601.434410003","campsite rentals","02/15/2020","285811632","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1121","043","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/15/2020","285811632","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1037","016","46.00","3000.1601.434410003","campsite rentals","02/23/2020","286136022","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1038","017","69.00","3000.1601.434410003","campsite rentals","02/23/2020","286136022","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1039","018","23.00","3000.1601.434410003","campsite rentals","02/23/2020","286136022","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1121","043","(69.00)","3000.1601.434410003","campsite rentals","02/23/2020","286136022","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1121","043","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/23/2020","286136022","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1122","044","(69.00)","3000.1601.434410003","campsite rentals","02/23/2020","286136022","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1122","044","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/23/2020","286136022","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1022","001","69.00","3000.1601.434410003","campsite rentals","02/29/2020","286390859","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1122","044","(69.00)","3000.1601.434410003","campsite rentals","02/29/2020","286390859","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1122","044","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/29/2020","286390859","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1059","038","69.00","3000.1601.434410003","campsite rentals","03/06/2020","286663032","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1122","044","(69.00)","3000.1601.434410003","campsite rentals","03/06/2020","286663032","",""
"04/27/2020","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1122","044","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","03/06/2020","286663032","",""
"04/27/2020","12802853","Lake Norman State Park","12802853","Lake Norman State Park","MC","","","85.00","2000.1601.000300000","Default Overpayment Deposit","02/14/2020","285767472","",""
"04/27/2020","12802853","Lake Norman State Park","12802853","Lake Norman State Park","MC","60403","Auditorium","(82.00)","3000.1601.434410006","Auditorium/Classroom rentals","02/14/2020","285767472","",""
"04/27/2020","12802853","Lake Norman State Park","12802853","Lake Norman State Park","MC","60403","Auditorium","(3.00)","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/14/2020","285767472","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","","","52.00","2000.1601.000300000","Default Overpayment Deposit","01/09/2018","233682481","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","4430","014","(46.00)","3000.1601.434410003","campsite rentals","01/09/2018","233682481","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","4430","014","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","01/09/2018","233682481","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","5064","014","(6.00)","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","01/09/2018","233682481","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","MC","","","71.00","2000.1601.000300000","Default Overpayment Deposit","07/09/2018","247796049","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","MC","5267","039","(62.00)","3000.1601.434410003","campsite rentals","07/09/2018","247796049","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","MC","5267","039","(9.00)","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","07/09/2018","247796049","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","","","54.00","2000.1601.000300000","Default Overpayment Deposit","07/29/2018","250028377","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","3974","085","(6.00)","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","07/29/2018","250028377","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","3994","107","(48.00)","3000.1601.434410003","campsite rentals","07/29/2018","250028377","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","3994","107","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","07/29/2018","250028377","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","","","66.00","2000.1601.000300000","Default Overpayment Deposit","08/20/2018","252484229","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","3983","095","(6.00)","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","08/20/2018","252484229","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","3988","100","(60.00)","3000.1601.434410003","campsite rentals","08/20/2018","252484229","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","3988","100","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","08/20/2018","252484229","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","MC","","","198.00","2000.1601.000300000","Default Overpayment Deposit","04/01/2019","262996824","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","MC","5221","063","(168.00)","3000.1601.434410003","campsite rentals","04/01/2019","262996824","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","MC","5221","063","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","04/01/2019","262996824","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","MC","5304","071","(30.00)","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","04/01/2019","262996824","",""
"04/27/2020","12802904","Kerr Lake State Recreation Area","12802904","Kerr Lake State Recreation Area","VISA","","","81.00","2000.1601.000300000","Default Overpayment Deposit","05/25/2019","267533627","",""
