"Transaction Date","Revenue Location ID","Revenue Location Name","Transaction Location ID","Transaction Location Name","Payment Type","Product ID","Product Name","Amount","Account ID","Account Name","Batch/Deposit Date","Batch ID","Deposit ID","Revenue Note"
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1055","034","(6.00)","3000.1601.434410003","campsite rentals","02/18/2019","","260336272",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1055","034","6.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/18/2019","","260336272",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1055","034","44.00","3000.1601.434410003","campsite rentals","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1123","045","19.00","3000.1601.434410003","campsite rentals","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","1123","045","3.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","0.13","2000.1601.000211940","sales tax payable","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8379","FOOD-ICE","1.87","3000.1601.434150004","PFR Revenues-Other","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8410","FOOD-REESES PEANUT BUTTER CUPS","0.07","2000.1601.000211940","sales tax payable","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","8410","FOOD-REESES PEANUT BUTTER CUPS","0.98","3000.1601.434150004","PFR Revenues-Other","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","100002","BEVERAGES - POWERADE MOUNTAIN BERRY","0.11","2000.1601.000211940","sales tax payable","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","CASH","100002","BEVERAGES - POWERADE MOUNTAIN BERRY","1.54","3000.1601.434150004","PFR Revenues-Other","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","PER CHQ","80511","030","319.00","3000.1601.434410001","Dock rental fees","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","PER CHQ","80603","015","1,534.00","3000.1601.434410001","Dock rental fees","02/20/2019","","260441504",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81403","008","0.00","3000.1601.434410003","campsite rentals","01/04/2019","258719898","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81403","008","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","01/04/2019","258719898","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81552","007","0.00","3000.1601.434410003","campsite rentals","01/04/2019","258719898","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81552","007","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","01/04/2019","258719898","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1024","003","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/05/2019","259819867","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","MC","1053","032","0.00","3000.1601.434410003","campsite rentals","02/05/2019","259819867","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1032","011","0.00","3000.1601.434410003","campsite rentals","02/10/2019","259998097","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","1032","011","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/10/2019","259998097","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81802","Flytrap Cabin - 41","0.00","3000.1601.434410004","Cabin rentals","02/14/2019","260167973","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81802","Flytrap Cabin - 41","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/14/2019","260167973","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81752","Longleaf Cabin - 39","0.00","3000.1601.434410004","Cabin rentals","02/15/2019","260226078","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","81752","Longleaf Cabin - 39","0.00","3000.1601.435900001","CRS Vendor Fees (Transaction Fees)","02/15/2019","260226078","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8373","FOOD-BEANS & FRANKS (PHILLIPS)","0.12","2000.1601.000211940","sales tax payable","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8373","FOOD-BEANS & FRANKS (PHILLIPS)","1.73","3000.1601.434150004","PFR Revenues-Other","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8382","FOOD-ICE CREAM - CHIPS GALORE COOKIE SANDWICH","0.11","2000.1601.000211940","sales tax payable","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8382","FOOD-ICE CREAM - CHIPS GALORE COOKIE SANDWICH","1.64","3000.1601.434150004","PFR Revenues-Other","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","0.10","2000.1601.000211940","sales tax payable","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","8388","FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY","1.40","3000.1601.434150004","PFR Revenues-Other","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","77902","CABE POSTCARDS","0.07","2000.1601.000211940","sales tax payable","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","77902","CABE POSTCARDS","0.93","3000.1601.434150004","PFR Revenues-Other","02/20/2019","260519625","",""
"02/19/2019","12802806","Carolina Beach State Park","12802806","Carolina Beach State Park","VISA","80455","014","1,834.00","3000.1601.434410001","Dock rental fees","02/20/2019","260519625","",""
